,Name,Year,Age,Tm,Pos,No.,G,GS,AV,Ret,Yds,TD,Lng,Y/R,Rt,Yds.1,TD.1,Lng.1,Y/Rt,APYd,Rec,R/G,Y/G,Att,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Int,PD,FF,FR,Sk,Sfty,Comb,Solo,Ast,TFL,QBHits,Awards,Player ID,Tgt,1D,Succ%,Ctch%,Y/Tgt,1D.1,Succ%.1,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Pts,Pts/G,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,FG%,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Y/P,Blck
14821,Greg Warren,2012,31.0,PIT,LS,60.0,16,0.0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,2.0,1.0,1.0,0.0,0.0,,25598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14822,Greg Warren,2013,32.0,PIT,LS,60.0,16,0.0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,1.0,0.0,1.0,0.0,0.0,,25598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14823,Greg Warren,2014,33.0,PIT,LS,60.0,16,0.0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,3.0,1.0,2.0,0.0,0.0,,25598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14824,Greg Warren,2015,34.0,PIT,LS,60.0,16,0.0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14825,Greg Warren,2016,35.0,PIT,LS,60.0,16,0.0,3,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,25598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14826,Jeremiah Warren,2015,28.0,TAM,G,60.0,3,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14827,Fred Washington,1968,24.0,WAS,T,75.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14828,Robert Washington,1987,24.0,PIT,T,63.0,3,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14829,Russ Washington,1968,22.0,SDG,LDT,85.0,14,12,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,AP AFL DRoY-4,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14830,Russ Washington,1969,23.0,SDG,LDT,85.0,14,13,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14831,Russ Washington,1970,24.0,SDG,RT,70.0,14,13,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,2.0,0.0,,,,,,,,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14832,Russ Washington,1971,25.0,SDG,RT,70.0,14,14,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14833,Russ Washington,1972,26.0,SDG,RT,70.0,14,14,5,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14834,Russ Washington,1973,27.0,SDG,RT,70.0,14,14,4,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14835,Russ Washington,1974,28.0,SDG,RT,70.0,14,14,8,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,PB,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14836,Russ Washington,1975,29.0,SDG,RT,70.0,14,14,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14837,Russ Washington,1976,30.0,SDG,RT,70.0,14,14,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14838,Russ Washington,1977,31.0,SDG,RT,70.0,14,14,10,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,PB,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14839,Russ Washington,1978,32.0,SDG,RT,70.0,16,16,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14840,Russ Washington,1979,33.0,SDG,RT,70.0,16,16,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP2, PB",25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14841,Russ Washington,1980,34.0,SDG,RT,70.0,6,6,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14842,Russ Washington,1981,35.0,SDG,RT,70.0,13,13,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14843,Russ Washington,1982,36.0,SDG,RT,70.0,9,9,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,AP2,25677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14844,Tavares Washington,2008,25.0,KAN,G,65.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14845,Todd Washington,1998,22.0,TAM,G,75.0,4,0,0,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14846,Todd Washington,1999,23.0,TAM,C,75.0,6,0,0,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14847,Todd Washington,2000,24.0,TAM,C,75.0,10,0,1,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14848,Todd Washington,2001,25.0,TAM,C,75.0,15,1,2,,,0,,,1.0,22.0,0,22.0,22.0,13,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14849,Todd Washington,2002,26.0,TAM,G,77.0,16,2,2,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14850,Todd Washington,2003,27.0,HOU,LG,77.0,16,14,6,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14851,Todd Washington,2004,28.0,HOU,C,77.0,15,0,1,,,0,,,2.0,27.0,0,16.0,13.5,27,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14852,Todd Washington,2005,29.0,HOU,C,77.0,15,0,1,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14853,Jim Waskiewicz,1966,22.0,NYJ,C,54.0,14,0,3,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14854,Jim Waskiewicz,1967,23.0,NYJ,LB,54.0,13,0,3,,,0,,,2.0,0.0,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,25688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14855,Jim Waskiewicz,1969,25.0,ATL,C,59.0,12,3,2,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14856,Brian Waters,2000,23.0,KAN,G,54,6,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14857,Brian Waters,2001,24.0,KAN,LG,54,16,8,4,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,2,2,0,0,,,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14858,Brian Waters,2002,25.0,KAN,LG,54,16,16,9,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,4,3,1,0,,,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14859,Brian Waters,2003,26.0,KAN,LG,54,16,16,8,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14860,Brian Waters,2004,27.0,KAN,LG,54,16,16,17,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,"AP1, PB",25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14861,Brian Waters,2005,28.0,KAN,LG,54,16,16,15,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,0,1,0.0,,,,,,,"AP1, PB",25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14862,Brian Waters,2006,29.0,KAN,LG,54,14,14,8,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,1,1,0,0,0,PB,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14863,Brian Waters,2007,30.0,KAN,LG,54,16,16,5,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14864,Brian Waters,2008,31.0,KAN,LG,54,16,16,8,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,PB,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14865,Brian Waters,2009,32.0,KAN,LG,54,15,15,6,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,0,3,0.0,,,,,,,,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14866,Brian Waters,2010,33.0,KAN,LG,54,16,16,9,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,PB,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14867,Brian Waters,2011,34.0,NWE,RG,54,16,16,13,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,PB,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14868,Brian Waters,2012,,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,,,Missed season - Refused to report,Missed season - Refused to report,,,,,,,,,,,,,,,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,Missed season - Refused to report,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14869,Brian Waters,2013,36.0,DAL,RG,64,7,5,3,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14870,Dave Watson,1963,22.0,BOS,G,67.0,14,1,1,,,0,,,1,9,0,9,9.0,9,,,,,,,,,,,,,,,,,,,,,,,,,25722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14871,Dave Watson,1964,23.0,BOS,G,62.0,14,1,1,,,0,,,1,0,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,25722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14872,John Watson,1971,22.0,SFO,T,67.0,14,0,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14873,John Watson,1972,23.0,SFO,T,67.0,14,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14874,John Watson,1973,24.0,SFO,LG,67.0,14,13,6,,,0,,,,-33.0,0.0,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14875,John Watson,1974,25.0,SFO,LG,67.0,13,12,6,,,0,,,,4.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14876,John Watson,1975,26.0,SFO,LT,67.0,14,12,6,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14877,John Watson,1976,27.0,SFO,RG/C,67.0,11,8,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14878,John Watson,1977,28.0,NOR,G,67.0,5,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14879,John Watson,1978,29.0,NOR,T,67.0,5,5,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14880,John Watson,1979,30.0,NOR,C,67.0,5,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14881,Craig Watts,2016,25.0,NYJ,G,64.0,3,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14882,Fred Weary,2002,25.0,HOU,RG,61.0,16,12,3,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,25785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14883,Fred Weary,2003,26.0,HOU,G,61.0,14,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14884,Fred Weary,2004,27.0,HOU,G,70.0,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14885,Fred Weary,2005,28.0,HOU,G,70.0,4,4,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,25785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14886,Fred Weary,2006,29.0,HOU,RG,70.0,15,12,5,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14887,Fred Weary,2007,30.0,HOU,RG,70.0,12,12,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888,Jim Weatherly,1976,24.0,ATL,C,58.0,3,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14889,J'Marcus Webb,2010,22.0,CHI,RT,73.0,14,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14890,J'Marcus Webb,2011,23.0,CHI,LT,73.0,16,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891,J'Marcus Webb,2012,24.0,CHI,LT,73.0,16,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14892,J'Marcus Webb,2013,25.0,MIN,T,73.0,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14893,J'Marcus Webb,2014,26.0,MIN,T,69.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894,J'Marcus Webb,2015,27.0,OAK,RG,76.0,16,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14895,J'Marcus Webb,2016,28.0,SEA,T,73.0,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14896,J'Marcus Webb,2018,30.0,IND,T,61.0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14897,J'Marcus Webb,2019,31.0,MIA,LT,61.0,14,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14898,J'Marcus Webb,2020,32.0,IND,T,73.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14899,Richmond Webb,1990,23.0,MIA,LT,78.0,16,16,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP ORoY-4, PB",25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14900,Richmond Webb,1991,24.0,MIA,LT,78.0,14,14,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901,Richmond Webb,1992,25.0,MIA,LT,78.0,16,16,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP1, PB",25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902,Richmond Webb,1993,26.0,MIA,LT,78.0,16,16,15,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP2, PB",25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14903,Richmond Webb,1994,27.0,MIA,LT,78.0,16,16,16,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14904,Richmond Webb,1995,28.0,MIA,LT,78.0,16,16,15,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,"AP2, PB",25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14905,Richmond Webb,1996,29.0,MIA,LT,78.0,16,16,11,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,PB,25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14906,Richmond Webb,1997,30.0,MIA,LT,78.0,16,16,10,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14907,Richmond Webb,1998,31.0,MIA,LT,78.0,9,9,4,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14908,Richmond Webb,1999,32.0,MIA,LT,78.0,15,14,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14909,Richmond Webb,2000,33.0,MIA,LT,78.0,14,14,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910,Richmond Webb,2001,34.0,CIN,LT,73.0,16,16,5,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14911,Richmond Webb,2002,35.0,CIN,T,73.0,4,4,2,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,2.0,0.0,,,,,,,,25834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14912,Kevin Webster,1987,25.0,MIN,G,68.0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14913,Mike Webster,1974,22.0,PIT,C,52.0,14,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14914,Mike Webster,1975,23.0,PIT,C,52.0,14,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14915,Mike Webster,1976,24.0,PIT,C,52.0,14,14,10,,,0,,,,-15.0,0.0,,,,,,,,,,,,,,,2.0,,,,0.0,0.0,,,,,,,,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14916,Mike Webster,1977,25.0,PIT,C,52.0,14,14,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14917,Mike Webster,1978,26.0,PIT,C,52.0,16,16,15,,,0,,,,-2.0,0.0,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,,,,,,,"AP1, PB",25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14918,Mike Webster,1979,27.0,PIT,C,52.0,16,16,15,,,0,,,,2.0,0.0,,,,,,,,,,,,,,,0.0,,,,2.0,0.0,,,,,,,"AP1, PB",25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14919,Mike Webster,1980,28.0,PIT,C,52.0,16,16,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP1, PB",25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14920,Mike Webster,1981,29.0,PIT,C,52.0,16,16,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP1, PB",25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14921,Mike Webster,1982,30.0,PIT,C,52.0,9,9,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14922,Mike Webster,1983,31.0,PIT,C,52.0,16,16,13,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,2.0,0.0,,,,,,,"AP1, PB",25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14923,Mike Webster,1984,32.0,PIT,C,52.0,16,16,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP2, PB",25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14924,Mike Webster,1985,33.0,PIT,C,52.0,16,16,10,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,PB,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14925,Mike Webster,1986,34.0,PIT,C,52.0,12,12,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
